% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=300796, Thu Jan 30 11:46:32 2025
1 6 0.531063106845111 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.6164297860638227 1.129215157904516 0.89283054223839 0.89283054223839 1.129215157904516
3 18 0.7437188562729617 1.2775951186514207 0.7500640852241901 0.7500640852241901 1.2775951186514207
4 24 0.8647189685453639 1.5254760611667704 0.6014609966180786 0.6014609966180786 1.5254760611667704
5 30 0.743934152992407 1.5750836954135703 0.5348794796435599 0.5348794796435599 1.5750836954135703
6 36 0.6214717376765991 1.3010658119040186 0.5246737547959136 0.5246737547959136 1.3010658119040186
7 42 0.6923135505775787 1.1459462310069024 0.4755973962201281 0.4755973962201281 1.1459462310069024
8 48 0.5590337139505244 0.9738086835596949 0.5321189346277536 0.5321189346277536 0.9738086835596949
9 54 0.46300900988290156 0.8108774842945958 0.5022794580995859 0.5022794580995859 0.8108774842945958
10 60 0.5010499101906168 0.7215241985683197 0.4644529972172862 0.4644529972172862 0.7215241985683197
11 66 0.5729565196012312 0.7002918979596235 0.46739802999141944 0.46739802999141944 0.7002918979596235
12 72 0.4619979477423348 0.7800657176519276 0.3949386102215435 0.3949386102215435 0.7800657176519276
13 78 0.45515181805067234 0.6826745050056747 0.35455308858566315 0.35455308858566315 0.6826745050056747
14 84 0.42162676871575466 0.6937885685894124 0.30863944870546683 0.30863944870546683 0.6937885685894124
15 90 0.37390545808432224 0.6425448786833406 0.2738895347586494 0.2738895347586494 0.6425448786833406
16 96 0.4469787916924809 0.6052526542348619 0.2640912636056619 0.2640912636056619 0.6052526542348619
17 102 0.3536016686741156 0.6630745946751411 0.24863291699461162 0.24863291699461162 0.6630745946751411
18 108 0.25968615252969135 0.6286739307156921 0.222566106839098 0.222566106839098 0.6286739307156921
19 114 0.20388809469306676 0.6043775313235323 0.17640614415477537 0.17640614415477537 0.6043775313235323
20 120 0.22400542798243062 0.5696740795652716 0.142696640544354 0.142696640544354 0.5696740795652716
21 126 0.23239397701214856 0.5619967868934918 0.148810588660994 0.148810588660994 0.5619967868934918
22 132 0.20731658126162902 0.6360607699357778 0.11723061726631044 0.11723061726631044 0.6360607699357778
23 138 0.21892350806294048 0.6298879338786575 0.10443321937225171 0.10443321937225171 0.6298879338786575
24 144 0.18318058863302933 0.6912736244640126 0.0888564932518518 0.0888564932518518 0.6912736244640126
25 150 0.15948853852524592 0.65993819835579 0.07228296322001294 0.07228296322001294 0.65993819835579
26 156 0.2447989345862608 0.6246932690340316 0.06349322742482874 0.06349322742482874 0.6246932690340316
27 162 0.22698672714941198 0.7179625951363193 0.05788598938493557 0.05788598938493557 0.7179625951363193
28 168 0.1788980054188115 0.6850207204295922 0.047953029545751626 0.047953029545751626 0.6850207204295922
29 174 0.21168518417225649 0.6321079770984404 0.04018175053252835 0.04018175053252835 0.6321079770984404
30 180 0.280750475929132 0.7348203900127486 0.0350986339420756 0.0350986339420756 0.7348203900127486
31 186 0.309214995774998 0.8702947192468141 0.033172527676566956 0.033172527676566956 0.8702947192468141
32 192 0.3276652853377161 0.9212209215758441 0.028190543605450202 0.028190543605450202 0.9212209215758441
