% # columns="iteration, evaluation, void, void, void, xmean", seed=300796, Thu Jan 30 11:46:32 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 2.5643707893226217 19.945394524320797
2 12 0 0 0 3.076812205175345 19.812703167380874
3 18 0 0 0 3.7584450468729216 19.91489439643142
4 24 0 0 0 4.422945524616324 20.11421343158915
5 30 0 0 0 4.179454140546376 19.786486290686096
6 36 0 0 0 4.470224736406519 19.81819636507952
7 42 0 0 0 4.647600341940879 20.23482585181809
8 48 0 0 0 4.519233302172504 20.160103819269423
9 54 0 0 0 4.4241659738236 19.95527296429595
10 60 0 0 0 4.348476990691833 19.696619490646697
11 66 0 0 0 4.3226070280681945 19.437188860627067
12 72 0 0 0 4.469190530293398 19.726002814714608
13 78 0 0 0 4.458726587704108 19.505896176930033
14 84 0 0 0 4.528264976745295 19.507715271231035
15 90 0 0 0 4.4215587858457415 19.533716122436882
16 96 0 0 0 4.387923459517999 19.75028247659811
17 102 0 0 0 4.448587338519805 19.705225719076118
18 108 0 0 0 4.438938859091963 19.64467323530328
19 114 0 0 0 4.4310778994001545 19.690457394880333
20 120 0 0 0 4.467824265381981 19.72341572069648
21 126 0 0 0 4.4710892154425075 19.823525961719493
22 132 0 0 0 4.443183475479467 19.688573310075853
23 138 0 0 0 4.424351764573308 19.583771009986393
24 144 0 0 0 4.423260121271061 19.585603590600098
25 150 0 0 0 4.416807914612458 19.536090541403468
26 156 0 0 0 4.399334491707079 19.35721785573164
27 162 0 0 0 4.410303235201136 19.41149214362676
28 168 0 0 0 4.405716963423664 19.397695279366033
29 174 0 0 0 4.38732357140976 19.257387276814892
30 180 0 0 0 4.365449400401891 19.08522095724075
31 186 0 0 0 4.351216107891234 18.96379365803302
32 192 0 0 0 4.331471009105421 18.79425218537046
33 198 0 0 0 4.279093915491985 18.302945492176484
34 204 0 0 0 4.2578305330712185 18.129290202140385
35 210 0 0 0 4.262778716637866 18.2040450554045
36 216 0 0 0 4.282097364133665 18.320360250845667
37 222 0 0 0 4.273850474638934 18.277253816546832
38 228 0 0 0 4.272977835667958 18.258526637828933
39 234 0 0 0 4.253024218069516 18.096583653185938
40 240 0 0 0 4.250267720606818 18.074271228555492
41 246 0 0 0 4.242493019777431 18.00988442274301
42 252 0 0 0 4.2215613323905625 17.83862043512631
43 258 0 0 0 4.207573665243774 17.71852762413376
44 264 0 0 0 4.224789347457314 17.86770301339712
45 270 0 0 0 4.186672896050147 17.539270704579792
46 276 0 0 0 4.176688439162305 17.46377583887546
47 282 0 0 0 4.143815682669594 17.187684954016614
48 288 0 0 0 4.089383991362638 16.757527832675347
49 294 0 0 0 4.013889235941499 16.12582491432136
50 300 0 0 0 3.824890259901821 14.583921203170048
51 306 0 0 0 3.770983297061656 14.14910987724318
52 312 0 0 0 3.7119126684243784 13.704308763848795
53 318 0 0 0 3.8773991271146775 14.999986514754083
54 324 0 0 0 3.91493172259047 15.30271616396887
55 330 0 0 0 3.9123817659265745 15.282458681477557
56 336 0 0 0 3.8459364466786785 14.769371587297153
57 342 0 0 0 3.8396612434785737 14.751060913584572
58 348 0 0 0 3.753475030783742 14.080673154650793
59 354 0 0 0 3.6148264638951457 13.082163447117733
60 360 0 0 0 3.7414599796043158 14.026876770970306
61 366 0 0 0 3.606243949321741 12.99771282632079
