% # columns="iter, evals, sigma, 0, fitness, xbest" seed=300796, Thu Jan 30 11:46:32 2025, <python>{}</python>
1 6 0.531063106845111 0 12608.37423831868 2.926548730616365 19.791736349517517
2 12 0.6164297860638227 0 10094.509799157904 3.1138922554075648 19.74124471847948
3 18 0.7437188562729617 0 2541.861729348199 3.8728734664998874 20.03264501585121
4 24 0.8647189685453639 0 19.76459515562264 4.439597964366486 19.99169941259554
5 30 0.743934152992407 0 490.7744729804587 4.212086197334489 19.9336030142293
6 36 0.6214717376765991 0 18.17072781167757 4.402120882078508 19.6355009163655
7 42 0.6923135505775787 0 21.23612734478172 4.523011852294581 20.160575366450004
8 48 0.5590337139505244 0 17.214867297606883 4.438615808928581 19.93349101802647
9 54 0.46300900988290156 0 11.947607962190057 4.44960183369429 19.820832298666048
10 60 0.5010499101906168 0 27.650170111727597 4.376649765713454 19.55815629336071
11 66 0.5729565196012312 0 50.72716099632252 4.333511525236523 19.408725522788767
12 72 0.4619979477423348 0 12.066218979421471 4.440342731684872 19.66865806993566
13 78 0.45515181805067234 0 113.20278730451835 4.5434536145670075 19.63974234010024
14 84 0.42162676871575466 0 89.01481513321504 4.508875384791139 19.45415698056736
15 90 0.37390545808432224 0 48.52432471200067 4.32831440395195 19.346242242360603
16 96 0.4469787916924809 0 25.928076681782557 4.415551294517898 19.87474500581467
17 102 0.3536016686741156 0 11.644024929157167 4.40891012209765 19.453771366494056
18 108 0.25968615252969135 0 14.394948573368282 4.451325729689505 19.656715876856886
19 114 0.20388809469306676 0 12.224057843952396 4.427233274317396 19.669541404950355
20 120 0.22400542798243062 0 17.169773117355238 4.468030383788987 19.73652385494722
21 126 0.23239397701214856 0 14.168741779710583 4.477756244442758 19.906288718364728
22 132 0.20731658126162902 0 12.02545492732189 4.436978203547294 19.64066313404926
23 138 0.21892350806294048 0 11.95326915326803 4.4157186847119085 19.5520630925237
24 144 0.18318058863302933 0 11.734041373937043 4.423080487558814 19.576510090157193
25 150 0.15948853852524592 0 11.740628806903537 4.4090352002154 19.474103396187324
26 156 0.2447989345862608 0 11.5157037925551 4.3934119860298075 19.299926717408386
27 162 0.22698672714941198 0 11.698117954386811 4.405018553677807 19.3719446055763
28 168 0.1788980054188115 0 11.596761716204853 4.3999622344793226 19.340427467257133
29 174 0.21168518417225649 0 11.485026396638142 4.383404475542537 19.233625657847046
30 180 0.280750475929132 0 11.373251024800417 4.356703684133467 19.013392581532806
31 186 0.309214995774998 0 11.436586393416592 4.334986086437614 18.84818058530421
32 192 0.3276652853377161 0 11.096478268212685 4.316944641448658 18.666728542728674
33 198 0.5251159619631827 0 10.972211506425383 4.2906970306280945 18.3721963733593
34 204 0.5787925235559884 0 10.6339972177681 4.257001106942243 18.138164636708094
35 210 0.4717401741965819 0 10.787637946716623 4.283098593719668 18.354368377052324
36 216 0.42969744817202155 0 10.982565150594786 4.275243360332568 18.22717400985048
37 222 0.3233153599175682 0 10.70950379535955 4.269321115598239 18.241609075854868
38 228 0.24849443316972933 0 10.617839647473906 4.258109816064667 18.126439488345145
39 234 0.24103173628541666 0 10.539757749337715 4.2439366300593 18.023894975970236
40 240 0.20168673832870979 0 10.604154865822082 4.2483200311283 18.071151637034784
41 246 0.17909710683176702 0 10.506468993339523 4.240897948518066 17.99073762001864
42 252 0.2413684206699228 0 10.367640845711948 4.215329744126476 17.78612077478554
43 258 0.2814724508313722 0 10.28824063348515 4.2013241367689425 17.671065516420686
44 264 0.2136043065016559 0 10.422800515621878 4.223201755248583 17.853809942468605
45 270 0.32776648845705325 0 10.12320492159573 4.179145184228233 17.477998418124933
46 276 0.3478935975834611 0 10.121502033124594 4.175966904929949 17.457337255063933
47 282 0.453125769856078 0 9.83524848901465 4.132847479274336 17.094751401346862
