% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=300796, Thu Jan 30 11:46:32 2025, <python>{}</python>
1 6 0.531063106845111 1.0000250003125026 12608.37423831868 1.2608374238318680e+04 28515.726556559413 32673.889072341677 5515.434374703902   
2 12 0.6164297860638227 1.2647586574194616 10094.509799157904 1.0094509799157904e+04 16879.882279618505 24960.855433485416 11319.45438916761   
3 18 0.7437188562729617 1.7033146151365912 2541.861729348199 2.5418617293481989e+03 9961.218168865587 12427.542321768593 6730.392423268544   
4 24 0.8647189685453639 2.536284264057494 19.76459515562264 1.9764595155622640e+01 4451.752962431832 11642.96034974099 4878.174323601554   
5 30 0.743934152992407 2.9447450413749197 19.76459515562264 4.9077447298045871e+02 21390.43750241828 73201.08226740987 24359.5615587323   
6 36 0.6214717376765991 2.4797615661376167 18.17072781167757 1.8170727811677569e+01 15306.47358158574 24286.31425878114 16060.368345358473   
7 42 0.6923135505775787 2.409488025196224 18.17072781167757 2.1236127344781721e+01 4827.117444507765 14821.690718740407 13264.669616403178   
8 48 0.5590337139505244 1.8300583200275093 17.214867297606883 1.7214867297606883e+01 1250.1602771625019 5367.824242993206 1428.9858754125173   
9 54 0.46300900988290156 1.6143950767220605 11.947607962190057 1.1947607962190057e+01 193.58920076661533 5372.3661178684115 1024.3714735444476   
10 60 0.5010499101906168 1.553492394044703 11.947607962190057 2.7650170111727597e+01 529.8241042172958 3361.4753639814408 1712.140385523362   
11 66 0.5729565196012312 1.4982773846361304 11.947607962190057 5.0727160996322517e+01 814.1897187885712 1006.3135846729956 595.1165795502857   
12 72 0.4619979477423348 1.9751568913820414 11.947607962190057 1.2066218979421471e+01 58.35254576280236 116.75197048452684 52.823454087084826   
13 78 0.45515181805067234 1.9254507349771248 11.947607962190057 1.1320278730451835e+02 245.19015650884515 1160.3359152579071 692.0560592695595   
14 84 0.42162676871575466 2.2478933639215106 11.947607962190057 8.9014815133215038e+01 408.6465872247307 1108.6346298415806 675.101797630738   
15 90 0.37390545808432224 2.346000110042719 11.947607962190057 4.8524324712000670e+01 383.57789634422136 1187.82803697691 295.81128832586165   
16 96 0.4469787916924809 2.2918314145318277 11.947607962190057 2.5928076681782557e+01 233.0754207949024 981.8085986270014 358.9614244431844   
17 102 0.3536016686741156 2.6668817737013932 11.644024929157167 1.1644024929157167e+01 81.65990253693428 203.9469199134552 101.22959415049718   
18 108 0.25968615252969135 2.824661578728992 11.644024929157167 1.4394948573368282e+01 23.562848553773662 578.1722735324937 44.69058827329497   
19 114 0.20388809469306676 3.426057149082421 11.644024929157167 1.2224057843952396e+01 24.08987497496959 46.95612765272858 12.442758512200395   
20 120 0.22400542798243062 3.9922038626284366 11.644024929157167 1.7169773117355238e+01 23.295681576041908 47.43636087654069 10.02373143809264   
21 126 0.23239397701214856 3.7765913833845444 11.644024929157167 1.4168741779710583e+01 34.619339293999204 60.35425042070972 38.17073527575667   
22 132 0.20731658126162902 5.425722262392011 11.644024929157167 1.2025454927321890e+01 14.474526247236149 33.07683747925351 10.189569500412473   
23 138 0.21892350806294048 6.031490149062867 11.644024929157167 1.1953269153268030e+01 13.680302706030396 15.351806578344108 2.9328623295471203   
24 144 0.18318058863302933 7.779663580743507 11.644024929157167 1.1734041373937043e+01 12.493410187524487 21.77748200606098 3.5026046778604005   
25 150 0.15948853852524592 9.129927287943188 11.644024929157167 1.1740628806903537e+01 12.018601463400682 13.248188771308696 0.6802747439892496   
26 156 0.2447989345862608 9.838738624109507 11.5157037925551 1.1515703792555099e+01 12.023663145255709 15.022291831917165 1.5989246371265438   
27 162 0.22698672714941198 12.403046104333567 11.5157037925551 1.1698117954386811e+01 13.14486203966193 14.316204776245486 1.322736563011567   
28 168 0.1788980054188115 14.285243850464527 11.5157037925551 1.1596761716204853e+01 12.761989699540162 17.264714095521512 1.573758969357561   
29 174 0.21168518417225649 15.731220484949498 11.485026396638142 1.1485026396638142e+01 11.990607622048516 12.183629465732071 0.5720232381664463   
30 180 0.280750475929132 20.935868650200067 11.373251024800417 1.1373251024800417e+01 11.67651414346137 12.249354385291321 0.33794500127832094   
31 186 0.309214995774998 26.23540562637286 11.373251024800417 1.1436586393416592e+01 11.79648228309059 14.582124390678018 1.2831075734487332   
32 192 0.3276652853377161 32.67836670583892 11.096478268212685 1.1096478268212685e+01 11.712890978026643 13.012578505366085 0.9557778575108156   
33 198 0.5251159619631827 41.742745559853724 10.972211506425383 1.0972211506425383e+01 11.250871391029584 11.655315937982605 0.25830068084043845   
34 204 0.5787925235559884 44.60535314325727 10.6339972177681 1.0633997217768099e+01 11.760852970294533 18.628206260152325 1.9402525852522725   
35 210 0.4717401741965819 55.315246284934354 10.6339972177681 1.0787637946716623e+01 11.617742571139962 16.223688234083802 1.2005960766531114   
36 216 0.42969744817202155 65.66494348187162 10.6339972177681 1.0982565150594786e+01 11.265256750796677 13.361931284776098 0.3739841548203504   
