% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=300796, Thu Jan 30 11:46:32 2025
1 6 0.17119328025407482 0.17119328025407482 0.17119328025407482 0.17119328025407482 0.9103882247403715 1.0822168360610893
2 12 0.17119328025407482 0.17119328025407482 0.17119328025407482 0.17119328025407482 0.9103882247403715 1.0822168360610893
3 18 0.17350368077073136 0.17350368077073136 0.17350368077073136 0.17350368077073136 0.909118429704991 1.083283748964569
4 24 0.17350368077073136 0.17350368077073136 0.17350368077073136 0.17350368077073136 0.909118429704991 1.083283748964569
5 30 -0.27680436374301776 -0.27680436374301776 -0.27680436374301776 -0.27680436374301776 0.8504090993498259 1.129957682279747
6 36 -0.27680436374301776 -0.27680436374301776 -0.27680436374301776 -0.27680436374301776 0.8504090993498259 1.129957682279747
7 42 -0.43940536977971295 -0.43940536977971295 -0.43940536977971295 -0.43940536977971295 0.7487286759703323 1.1997522118253057
8 48 -0.43940536977971295 -0.43940536977971295 -0.43940536977971295 -0.43940536977971295 0.7487286759703323 1.1997522118253057
9 54 -0.4009355014436355 -0.4009355014436355 -0.4009355014436355 -0.4009355014436355 0.7739925700911894 1.1836112121147027
10 60 -0.4009355014436355 -0.4009355014436355 -0.4009355014436355 -0.4009355014436355 0.7739925700911894 1.1836112121147027
11 66 -0.44831531286108883 -0.44831531286108883 -0.44831531286108883 -0.44831531286108883 0.7427547961062999 1.2034597263145488
12 72 -0.44831531286108883 -0.44831531286108883 -0.44831531286108883 -0.44831531286108883 0.7427547961062999 1.2034597263145488
13 78 -0.5454673087422006 -0.5454673087422006 -0.5454673087422006 -0.5454673087422006 0.6741903968893352 1.2431682543976903
14 84 -0.5454673087422006 -0.5454673087422006 -0.5454673087422006 -0.5454673087422006 0.6741903968893352 1.2431682543976903
15 90 -0.42897217712766456 -0.42897217712766456 -0.42897217712766456 -0.42897217712766456 0.7556638292735306 1.1953962427277678
16 96 -0.42897217712766456 -0.42897217712766456 -0.42897217712766456 -0.42897217712766456 0.7556638292735306 1.1953962427277678
17 102 -0.030404029154117683 -0.030404029154117683 -0.030404029154117683 -0.030404029154117683 0.9846806440901955 1.0150881878704519
18 108 -0.030404029154117683 -0.030404029154117683 -0.030404029154117683 -0.030404029154117683 0.9846806440901955 1.0150881878704519
19 114 -0.01760786494274623 -0.01760786494274623 -0.01760786494274623 -0.01760786494274623 0.9911569679204467 1.0087655153417696
20 120 -0.01760786494274623 -0.01760786494274623 -0.01760786494274623 -0.01760786494274623 0.9911569679204467 1.0087655153417696
21 126 -0.3968803001012335 -0.3968803001012335 -0.3968803001012335 -0.3968803001012335 0.7766078160170464 1.1818969075605679
22 132 -0.3968803001012335 -0.3968803001012335 -0.3968803001012335 -0.3968803001012335 0.7766078160170464 1.1818969075605679
23 138 -0.7268017010455218 -0.7268017010455218 -0.7268017010455218 -0.7268017010455218 0.5226837465948966 1.3140782705172176
24 144 -0.7268017010455218 -0.7268017010455218 -0.7268017010455218 -0.7268017010455218 0.5226837465948966 1.3140782705172176
25 150 -0.7755724132218611 -0.7755724132218611 -0.7755724132218611 -0.7755724132218611 0.4737378882653771 1.3325060649850196
26 156 -0.7755724132218611 -0.7755724132218611 -0.7755724132218611 -0.7755724132218611 0.4737378882653771 1.3325060649850196
27 162 -0.8529128597979208 -0.8529128597979208 -0.8529128597979208 -0.8529128597979208 0.3835194130706805 1.3612174182686323
28 168 -0.8529128597979208 -0.8529128597979208 -0.8529128597979208 -0.8529128597979208 0.3835194130706805 1.3612174182686323
29 174 -0.9290437981422616 -0.9290437981422616 -0.9290437981422616 -0.9290437981422616 0.26637605346152693 1.3889002117295042
30 180 -0.9290437981422616 -0.9290437981422616 -0.9290437981422616 -0.9290437981422616 0.26637605346152693 1.3889002117295042
31 186 -0.9686684924813768 -0.9686684924813768 -0.9686684924813768 -0.9686684924813768 0.17700708324421185 1.403092474672064
32 192 -0.9686684924813768 -0.9686684924813768 -0.9686684924813768 -0.9686684924813768 0.17700708324421185 1.403092474672064
33 198 -0.9822915663686085 -0.9822915663686085 -0.9822915663686085 -0.9822915663686085 0.133073038709544 1.4079387651345525
34 204 -0.9822915663686085 -0.9822915663686085 -0.9822915663686085 -0.9822915663686085 0.133073038709544 1.4079387651345525
35 210 -0.991332557066198 -0.991332557066198 -0.991332557066198 -0.991332557066198 0.0930991027550851 1.4111458312542322
36 216 -0.991332557066198 -0.991332557066198 -0.991332557066198 -0.991332557066198 0.0930991027550851 1.4111458312542322
37 222 -0.9913749069849844 -0.9913749069849844 -0.9913749069849844 -0.9913749069849844 0.09287137887969346 1.4111608366819794
38 228 -0.9913749069849844 -0.9913749069849844 -0.9913749069849844 -0.9913749069849844 0.09287137887969346 1.4111608366819794
39 234 -0.9961691978863303 -0.9961691978863303 -0.9961691978863303 -0.9961691978863303 0.061893473918253616 1.4128585201237702
40 240 -0.9961691978863303 -0.9961691978863303 -0.9961691978863303 -0.9961691978863303 0.061893473918253616 1.4128585201237702
41 246 -0.9951823627703731 -0.9951823627703731 -0.9951823627703731 -0.9951823627703731 0.06940920133258208 1.4125092434282946
42 252 -0.9951823627703731 -0.9951823627703731 -0.9951823627703731 -0.9951823627703731 0.06940920133258208 1.4125092434282946
43 258 -0.998329413839081 -0.998329413839081 -0.998329413839081 -0.998329413839081 0.04087280466176919 1.4136227975804156
44 264 -0.998329413839081 -0.998329413839081 -0.998329413839081 -0.998329413839081 0.04087280466176919 1.4136227975804156
45 270 -0.9980977453185668 -0.9980977453185668 -0.9980977453185668 -0.9980977453185668 0.043614844737006456 1.4135408537847665
46 276 -0.9980977453185668 -0.9980977453185668 -0.9980977453185668 -0.9980977453185668 0.043614844737006456 1.4135408537847665
47 282 -0.9978781210923143 -0.9978781210923143 -0.9978781210923143 -0.9978781210923143 0.046063856847701146 1.4134631658067054
48 288 -0.9978781210923143 -0.9978781210923143 -0.9978781210923143 -0.9978781210923143 0.046063856847701146 1.4134631658067054
49 294 -0.9991323280597012 -0.9991323280597012 -0.9991323280597012 -0.9991323280597012 0.029456271663243425 1.4139067607376736
50 300 -0.9991323280597012 -0.9991323280597012 -0.9991323280597012 -0.9991323280597012 0.029456271663243425 1.4139067607376736
51 306 -0.9992310321712433 -0.9992310321712433 -0.9992310321712433 -0.9992310321712433 0.027730269179304476 1.413941665052432
52 312 -0.9992310321712433 -0.9992310321712433 -0.9992310321712433 -0.9992310321712433 0.027730269179304476 1.413941665052432
53 318 -0.9989310213112713 -0.9989310213112713 -0.9989310213112713 -0.9989310213112713 0.03269523954230553 1.4138355708183576
54 324 -0.9989310213112713 -0.9989310213112713 -0.9989310213112713 -0.9989310213112713 0.03269523954230553 1.4138355708183576
